Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Calculated_Revenue
20957.0,2020-03-14 02:35:41,home,491,3,1643,cash,54,1.0,ms. ashley waller,54,male,0,1473
45646.0,2022-10-30 08:40:12,home,377,1,3486,credit card,25,0.0,jacqueline everett md,25,male,0,377
20218.0,2023-05-24 06:29:13,clothing,73,2,588,crypto,26,0.0,christopher watkins,26,male,0,146
45354.0,2022-10-29 03:49:31,books,332,5,4141,cash,43,0.0,scott castro,43,male,0,1660
17536.0,2022-09-05 16:15:44,electronics,214,2,4046,paypal,28,0.0,mary knight,28,male,0,428
21115.0,2021-09-08 18:59:40,books,302,5,4370,cash,36,0.0,charles pruitt,36,female,0,1510
3331.0,2021-02-17 07:31:52,clothing,194,5,4585,paypal,27,0.0,kathleen hammond,27,male,0,970
6292.0,2021-09-27 19:25:34,clothing,459,5,3303,credit card,64,1.0,jeanette watson,64,male,0,2295
43823.0,2022-03-25 12:52:02,electronics,178,4,4871,credit card,30,1.0,christopher gutierrez,30,male,0,712
9854.0,2022-06-09 12:55:17,clothing,386,3,2564,paypal,28,0.0,dr. taylor brady,28,female,0,1158
18588.0,2020-10-16 04:10:26,clothing,418,2,2038,cash,51,0.0,samantha miller,51,male,0,836
2241.0,2022-02-26 12:41:34,books,361,5,1075,credit card,19,1.0,patrick barton,19,male,1,1805
43562.0,2022-10-14 04:24:54,books,375,4,1285,cash,62,0.0,dr. todd nelson dds,62,male,1,1500
27562.0,2021-12-23 07:19:50,books,386,1,2516,credit card,28,0.0,rachael anderson,28,female,1,386
17552.0,2023-08-20 03:46:43,books,99,1,786,cash,21,0.0,joseph warner,21,female,0,99
11835.0,2022-03-11 22:57:24,books,380,1,3621,credit card,29,1.0,victoria floyd,29,female,0,380
29401.0,2022-08-12 17:17:01,clothing,236,5,1593,credit card,69,0.0,kara thomas,69,female,0,1180
32274.0,2021-06-11 15:01:53,electronics,325,3,2619,cash,43,1.0,kendra ramirez,43,female,0,975
28672.0,2023-05-30 20:58:02,books,397,4,5119,credit card,41,1.0,jessica hodges,41,female,1,1588
35340.0,2020-09-23 00:01:58,books,499,5,1785,credit card,44,1.0,lori perry,44,female,0,2495
11562.0,2021-11-26 04:03:12,books,285,4,3477,credit card,34,1.0,eric barry,34,male,0,1140
6365.0,2020-06-17 12:38:59,books,404,1,2439,paypal,25,0.0,joan baker,25,male,0,404
37871.0,2021-09-21 13:40:44,home,113,4,3461,credit card,23,1.0,catherine torres,23,male,0,452
953.0,2023-04-23 15:24:29,clothing,275,4,3703,paypal,21,1.0,randy roberts,21,male,1,1100
26531.0,2021-03-25 11:33:11,electronics,337,4,2894,cash,59,1.0,gary washington,59,female,0,1348
36908.0,2023-06-10 13:21:45,books,45,1,827,cash,23,0.0,michael flowers iii,23,male,0,45
36355.0,2022-11-27 14:59:20,books,217,5,3231,paypal,30,0.0,sara huang,30,male,0,1085
31252.0,2022-12-03 23:16:15,clothing,89,4,4065,credit card,46,1.0,emily morris,46,female,0,356
7742.0,2022-12-17 13:52:35,home,499,5,460,credit card,40,0.0,lance flowers,40,male,0,2495
40893.0,2022-10-10 19:41:35,books,182,1,3410,credit card,55,0.0,tammy chambers,55,female,0,182
21812.0,2021-03-05 17:27:05,home,251,3,1881,crypto,39,1.0,john scott,39,male,0,753
25793.0,2023-08-26 06:48:01,books,377,1,1350,credit card,25,0.0,robin gomez,25,male,0,377
36755.0,2020-04-06 14:53:48,books,271,2,4795,credit card,54,0.0,erika bowers md,54,male,1,542
1058.0,2022-05-26 13:33:34,electronics,346,1,3766,credit card,36,0.0,corey harrison,36,female,0,346
40908.0,2020-11-30 07:05:49,clothing,14,3,2755,paypal,29,1.0,taylor hopkins,29,male,0,42
22391.0,2021-07-24 12:51:42,home,378,1,845,credit card,44,1.0,timothy washington,44,female,1,378
20325.0,2022-04-16 08:53:39,books,253,2,3324,paypal,20,1.0,leah clark,20,male,0,506
996.0,2021-08-04 15:52:15,clothing,132,4,432,paypal,41,1.0,stacy richard,41,male,0,528
27346.0,2022-05-28 04:35:27,electronics,315,4,1588,credit card,38,0.0,claudia forbes,38,male,0,1260
9454.0,2021-03-01 22:34:59,books,480,3,1805,paypal,67,0.0,steven arnold,67,male,0,1440
22412.0,2021-08-31 02:47:09,home,64,5,1379,credit card,66,1.0,mark garcia,66,female,1,320
36295.0,2020-02-24 18:01:08,electronics,124,2,2574,credit card,56,0.0,nathan deleon,56,male,1,248
43394.0,2023-04-12 21:45:49,books,16,3,2142,paypal,36,1.0,ryan hamilton,36,male,0,48
15760.0,2020-03-02 04:48:52,electronics,76,2,862,credit card,55,0.0,douglas edwards,55,male,0,152
6589.0,2021-10-16 09:14:30,clothing,345,1,4989,paypal,26,1.0,deborah rivera,26,male,0,345
42174.0,2020-06-11 09:30:58,books,102,2,5197,cash,49,0.0,joseph rodriguez,49,female,0,204
12291.0,2023-04-20 02:42:49,electronics,376,5,3564,credit card,69,1.0,brianna walker,69,female,0,1880
21684.0,2022-12-04 16:06:22,books,122,2,3935,cash,46,0.0,ryan smith,46,male,0,244
23993.0,2020-08-14 07:27:09,electronics,50,1,2331,credit card,36,0.0,rodney castro,36,male,0,50
36350.0,2020-11-16 11:07:10,books,402,1,2580,credit card,36,0.0,holly mcpherson,36,female,0,402
38505.0,2021-11-05 07:36:41,books,69,5,641,paypal,65,0.0,david patterson,65,female,0,345
44008.0,2023-07-22 21:41:52,electronics,99,3,3276,credit card,60,0.0,todd friedman,60,female,0,297
18011.0,2023-05-27 12:59:13,electronics,277,5,2495,cash,65,0.0,michele gill,65,male,0,1385
32659.0,2022-04-24 09:14:53,home,392,4,4021,credit card,51,1.0,steven cortez,51,female,0,1568
6821.0,2021-10-24 12:54:40,books,419,1,862,paypal,33,1.0,anthony ingram,33,female,0,419
959.0,2022-01-22 07:07:05,home,484,3,501,cash,26,1.0,matthew king dds,26,male,0,1452
7879.0,2021-07-14 11:52:58,electronics,197,2,3412,credit card,63,0.0,kayla garcia,63,female,0,394
15274.0,2021-10-18 16:53:56,electronics,118,5,3031,credit card,21,1.0,bradley gonzalez,21,male,0,590
37063.0,2020-07-21 13:38:45,electronics,84,2,2066,credit card,68,0.0,michael owens,68,female,0,168
318.0,2022-05-20 09:43:51,electronics,101,3,2090,paypal,58,0.0,michael george,58,female,0,303
28671.0,2020-01-11 06:04:04,electronics,399,1,3457,paypal,43,1.0,rick blackburn,43,female,0,399
39151.0,2020-03-26 09:15:39,electronics,57,3,2825,cash,64,1.0,jeanette wong,64,male,0,171
19030.0,2022-07-27 12:56:18,books,350,5,5052,paypal,47,1.0,brianna hanna,47,female,1,1750
3871.0,2022-10-18 01:30:21,clothing,252,5,2607,crypto,68,1.0,daniel barajas,68,male,0,1260
26136.0,2021-02-20 03:39:08,electronics,39,3,810,paypal,53,0.0,justin dougherty,53,female,0,117
7851.0,2020-08-24 16:36:27,clothing,287,4,1833,paypal,54,1.0,joe ashley,54,male,0,1148
7289.0,2023-06-27 16:58:20,clothing,443,2,4403,credit card,65,1.0,sharon hayden,65,female,1,886
41703.0,2023-04-13 09:37:34,home,251,2,3948,cash,67,0.0,stephanie floyd,67,male,0,502
4568.0,2020-02-21 04:37:19,electronics,158,3,2843,credit card,44,1.0,stephen murphy,44,male,0,474
43140.0,2022-07-27 05:07:22,books,47,3,1660,paypal,68,0.0,jessica wilson,68,female,0,141
18232.0,2020-02-13 05:18:30,electronics,15,1,878,paypal,50,0.0,eric hess,50,female,0,15
9280.0,2021-05-20 07:26:57,clothing,222,4,1740,paypal,25,0.0,sean friedman,25,female,0,888
28199.0,2022-12-31 17:11:42,clothing,96,2,3817,crypto,57,1.0,amanda black,57,male,0,192
25418.0,2020-11-19 23:00:27,electronics,365,1,906,paypal,42,0.0,samuel nguyen,42,male,1,365
1107.0,2022-08-13 12:52:37,home,20,5,2942,credit card,19,1.0,daniel wallace,19,female,1,100
20178.0,2022-04-12 21:56:45,clothing,369,2,3292,cash,24,0.0,todd mueller,24,male,0,738
9324.0,2022-01-05 23:21:52,books,404,3,2888,credit card,68,0.0,emily gomez,68,male,0,1212
3912.0,2023-01-13 01:06:49,clothing,315,2,3925,paypal,20,0.0,bonnie rodriguez,20,female,1,630
5922.0,2021-09-06 04:12:48,electronics,132,2,2513,credit card,66,0.0,steve hutchinson,66,female,0,264
23864.0,2023-07-19 03:55:04,books,243,3,4707,cash,45,1.0,cynthia martin,45,female,0,729
10140.0,2023-04-05 06:08:01,home,368,5,1455,credit card,32,0.0,michael mack,32,male,1,1840
219.0,2022-09-21 03:03:19,electronics,177,3,1645,credit card,25,0.0,taylor newman,25,female,0,531
5177.0,2021-04-25 09:16:20,books,78,4,3662,credit card,34,1.0,mark thomas,34,male,0,312
45927.0,2022-06-24 17:48:04,clothing,217,4,837,crypto,50,0.0,denise jones,50,female,0,868
20777.0,2020-10-24 05:29:30,clothing,368,2,5230,credit card,62,1.0,kevin turner,62,female,0,736
7189.0,2021-04-03 02:08:10,electronics,473,4,616,paypal,37,1.0,beverly green,37,female,0,1892
385.0,2021-07-27 11:18:26,home,496,1,2187,credit card,30,0.0,justin ramirez,30,male,0,496
30325.0,2020-12-28 06:56:12,books,410,5,881,credit card,21,0.0,april galloway,21,male,0,2050
18080.0,2021-09-24 13:37:42,electronics,290,3,1884,paypal,60,0.0,robin long,60,female,0,870
5639.0,2023-04-06 13:58:01,books,176,4,4475,paypal,38,1.0,nicholas mack,38,female,1,704
1783.0,2020-12-17 14:00:19,clothing,282,1,3284,paypal,61,1.0,james cook,61,male,0,282
39202.0,2021-04-20 06:04:36,books,396,4,1211,paypal,57,0.0,robert sosa,57,female,0,1584
37490.0,2020-12-10 19:41:50,books,132,4,1847,credit card,38,1.0,kristin bond,38,female,0,528
45526.0,2020-04-04 22:22:59,clothing,277,5,1964,paypal,24,0.0,charles hayes,24,male,0,1385
1609.0,2022-11-04 09:19:08,books,368,3,566,cash,24,1.0,jennifer carter dds,24,female,0,1104
43342.0,2022-10-08 09:52:04,books,197,5,1836,cash,51,1.0,andrew mcpherson,51,female,1,985
6623.0,2022-09-27 00:47:03,books,472,2,4895,credit card,39,1.0,kelsey nash,39,female,0,944
1853.0,2020-11-19 01:31:41,clothing,41,5,3464,credit card,62,1.0,jennifer pennington,62,female,1,205
36012.0,2021-12-10 13:37:03,electronics,432,3,4172,cash,50,1.0,daniel weber,50,male,0,1296
36943.0,2022-04-29 12:15:38,home,176,4,1838,paypal,46,1.0,cynthia miller,46,male,0,704
1550.0,2021-03-12 05:09:14,clothing,268,2,4887,paypal,68,0.0,michael gonzales,68,female,1,536
16809.0,2023-06-11 15:49:41,clothing,163,1,5133,crypto,48,0.0,laura henry,48,female,0,163
1290.0,2021-07-30 20:12:47,electronics,181,5,1398,credit card,51,0.0,zachary cummings,51,male,0,905
19922.0,2022-08-05 10:35:39,clothing,467,4,4457,paypal,28,1.0,randy becker,28,male,0,1868
18533.0,2022-09-17 12:46:06,electronics,257,3,4917,crypto,20,0.0,stacey hines,20,male,0,771
14546.0,2020-03-30 17:50:11,books,207,5,4451,crypto,26,0.0,cynthia mcpherson,26,male,0,1035
25786.0,2020-05-18 18:58:50,electronics,237,2,2953,credit card,36,1.0,juan navarro,36,male,0,474
29716.0,2020-01-14 11:13:46,electronics,283,5,3536,credit card,65,1.0,david williamson,65,male,1,1415
47958.0,2021-10-28 21:10:06,clothing,163,3,4122,paypal,37,1.0,victoria hayden,37,female,0,489
40709.0,2022-12-12 07:14:39,clothing,363,4,3871,credit card,37,0.0,sharon bolton,37,male,0,1452
27219.0,2022-07-14 04:08:48,books,235,4,4107,credit card,26,0.0,chase bishop,26,male,0,940
49.0,2020-11-16 04:57:21,books,379,1,2013,cash,19,1.0,stacy smith,19,male,0,379
36987.0,2023-03-13 19:59:00,books,478,3,2305,credit card,42,0.0,henry wheeler,42,male,1,1434
31917.0,2020-08-27 10:57:11,electronics,124,2,663,crypto,61,0.0,alex lam,61,female,1,248
28739.0,2020-03-07 14:19:07,home,265,5,560,cash,19,1.0,justin ramsey,19,male,0,1325
3313.0,2022-07-15 11:55:53,clothing,281,2,4398,paypal,38,0.0,tamara marshall,38,male,0,562
19591.0,2022-05-11 11:04:13,electronics,297,2,2228,credit card,55,0.0,danielle mendez,55,female,0,594
29816.0,2023-08-25 07:17:32,clothing,46,2,3186,cash,21,0.0,katherine russell,21,male,0,92
42575.0,2020-04-13 07:35:47,books,284,4,4311,cash,54,0.0,diane holland,54,female,0,1136
43353.0,2020-11-10 20:46:21,clothing,407,4,4854,cash,66,0.0,kathryn shannon,66,female,0,1628
48444.0,2020-06-20 02:30:26,books,265,5,717,credit card,49,0.0,robert robinson,49,male,1,1325
24790.0,2022-02-25 13:57:17,electronics,443,2,5039,credit card,60,1.0,linda logan,60,male,0,886
25837.0,2021-07-01 17:50:01,clothing,336,4,506,credit card,59,1.0,meghan turner,59,male,0,1344
17753.0,2021-05-08 21:58:42,home,21,5,1116,cash,32,1.0,melissa taylor,32,female,0,105
1076.0,2022-11-08 17:32:45,electronics,349,2,4501,credit card,41,0.0,elizabeth riley,41,female,0,698
25098.0,2020-05-27 17:32:33,books,27,2,5050,paypal,40,1.0,yolanda mendoza,40,female,0,54
22308.0,2023-06-22 23:58:27,electronics,476,1,4116,credit card,58,0.0,kayla fox,58,female,0,476
10830.0,2022-06-02 02:43:51,books,37,5,1721,paypal,19,1.0,matthew castro,19,male,0,185
16782.0,2021-11-13 10:33:51,clothing,218,2,636,paypal,58,0.0,benjamin morrow,58,male,1,436
39813.0,2022-04-12 01:30:35,clothing,370,1,689,paypal,60,1.0,stephanie barron,60,female,0,370
33910.0,2020-06-04 17:55:55,clothing,423,4,2685,paypal,34,1.0,daniel rojas,34,male,1,1692
17829.0,2023-08-12 19:29:49,home,459,1,4846,cash,65,0.0,lisa robbins,65,male,0,459
45031.0,2023-03-04 04:00:38,books,466,2,3942,cash,69,1.0,jeffery ford,69,male,0,932
40259.0,2022-07-06 03:22:52,electronics,428,4,1692,crypto,25,1.0,charles richardson,25,male,0,1712
35470.0,2021-10-09 10:32:17,electronics,321,4,3096,paypal,63,1.0,julie watson,63,female,1,1284
47254.0,2020-02-21 01:40:14,clothing,12,3,330,paypal,54,1.0,bryan pace,54,male,0,36
34835.0,2020-03-11 03:29:27,books,206,3,4847,credit card,37,0.0,eric cline,37,male,0,618
25853.0,2023-06-29 14:21:48,books,290,1,4035,paypal,60,0.0,michael callahan,60,male,1,290
20610.0,2020-08-25 20:42:28,clothing,117,2,4446,cash,31,1.0,joy carter,31,male,0,234
5707.0,2020-09-19 07:28:06,clothing,470,5,4924,cash,51,1.0,scott crosby,51,male,1,2350
4413.0,2023-08-03 14:37:47,home,118,5,4110,paypal,42,1.0,robert huffman,42,female,0,590
38834.0,2020-06-02 09:39:55,home,389,1,806,credit card,29,0.0,mary hernandez,29,male,1,389
7867.0,2022-06-11 09:12:34,electronics,448,4,5145,paypal,53,1.0,fernando duffy,53,female,0,1792
6910.0,2020-12-05 07:23:03,books,454,5,3954,credit card,55,1.0,nicholas cooper,55,male,0,2270
27248.0,2022-05-24 01:20:41,books,340,3,3000,cash,70,1.0,scott edwards,70,female,0,1020
28933.0,2021-01-04 08:11:55,clothing,220,5,2085,cash,57,1.0,barbara lopez,57,female,0,1100
43291.0,2021-12-28 09:21:01,electronics,424,2,3697,paypal,39,0.0,taylor taylor,39,male,0,848
9841.0,2021-03-06 20:17:09,clothing,114,5,304,credit card,26,0.0,ann sanchez,26,male,1,570
40862.0,2023-02-05 15:50:40,home,32,3,2266,paypal,63,1.0,michael jackson,63,female,1,96
19549.0,2021-08-16 07:39:38,home,374,2,4274,paypal,41,1.0,megan miller,41,female,0,748
8938.0,2021-11-15 23:12:52,clothing,496,2,3089,credit card,48,1.0,michael guzman,48,male,1,992
48201.0,2023-04-09 12:24:11,electronics,57,4,1417,credit card,49,1.0,mark gordon,49,male,0,228
174.0,2021-08-22 03:55:48,books,391,1,4142,cash,47,1.0,linda johnson,47,male,0,391
16706.0,2023-01-14 06:33:00,books,463,3,2896,paypal,27,0.0,kathleen morris,27,female,1,1389
39792.0,2020-01-30 03:13:46,home,427,3,2569,credit card,55,1.0,tammy small,55,male,0,1281
6938.0,2023-06-17 09:52:01,books,456,4,3991,credit card,28,1.0,rebecca clark,28,female,0,1824
14577.0,2020-01-07 02:35:13,clothing,300,5,966,paypal,18,0.0,tracy hammond,18,male,0,1500
49843.0,2022-01-15 15:33:46,home,447,4,3209,credit card,56,0.0,kristi hicks,56,male,0,1788
968.0,2022-05-05 09:00:09,clothing,487,3,2342,paypal,64,0.0,michael callahan,64,male,1,1461
16176.0,2021-07-21 17:05:28,clothing,108,1,3518,credit card,64,1.0,daniel chambers,64,female,0,108
19852.0,2022-08-02 22:36:10,clothing,486,3,384,crypto,52,1.0,heather white,52,male,0,1458
42810.0,2021-12-26 08:06:07,electronics,243,4,1105,cash,26,0.0,jesus powell,26,female,0,972
18929.0,2023-08-23 18:22:38,electronics,288,2,3270,paypal,66,0.0,nancy hampton,66,male,0,576
12789.0,2022-11-13 17:26:35,home,19,5,2045,crypto,19,1.0,joseph martinez,19,male,0,95
44344.0,2022-05-19 09:04:32,books,367,1,2414,credit card,64,0.0,george hays,64,male,0,367
2327.0,2022-05-12 11:51:23,clothing,442,5,2728,paypal,28,0.0,jessica brown,28,female,0,2210
49443.0,2020-06-19 15:14:49,clothing,358,1,316,paypal,60,1.0,alexander williams,60,female,0,358
16234.0,2022-08-08 08:07:35,clothing,270,5,4386,credit card,52,0.0,jessica martin,52,male,0,1350
8779.0,2022-07-03 02:37:00,clothing,48,5,2923,credit card,48,0.0,kenneth cruz,48,male,0,240
36677.0,2020-12-25 16:25:45,books,255,1,3438,credit card,48,1.0,joshua brewer,48,male,0,255
49104.0,2020-03-13 10:53:08,books,486,3,5035,credit card,60,0.0,robert brown,60,female,0,1458
28609.0,2021-01-04 17:38:46,electronics,396,5,2008,credit card,42,1.0,henry archer,42,female,0,1980
26781.0,2021-04-21 07:45:12,books,350,1,399,crypto,68,0.0,andre henson,68,male,0,350
21136.0,2022-03-24 09:17:23,clothing,134,1,2735,paypal,48,0.0,sharon taylor,48,female,0,134
2546.0,2021-03-06 08:26:25,home,193,4,570,paypal,55,0.0,keith lopez,55,female,1,772
34213.0,2022-07-12 06:34:54,home,231,4,3830,paypal,18,0.0,antonio lopez,18,female,0,924
32406.0,2021-07-18 06:17:20,books,202,1,410,credit card,50,1.0,edward klein,50,male,0,202
2022.0,2020-01-07 23:37:39,clothing,225,1,2125,crypto,33,0.0,david huffman,33,male,0,225
38032.0,2021-10-19 21:30:55,clothing,434,4,1045,cash,37,0.0,linda thompson,37,female,0,1736
23021.0,2022-10-03 23:40:04,electronics,392,5,3921,cash,18,1.0,angel collins,18,female,0,1960
31920.0,2020-02-19 07:35:30,home,36,2,501,paypal,35,0.0,jessica peterson,35,female,0,72
38893.0,2022-02-05 16:06:07,books,171,2,3728,cash,20,0.0,kellie cruz,20,female,0,342
48590.0,2021-05-30 13:59:32,home,316,3,4414,credit card,43,0.0,karen brooks,43,male,0,948
28415.0,2021-04-22 05:31:06,clothing,257,3,1785,credit card,48,0.0,dominique hernandez,48,female,0,771
13173.0,2020-06-12 08:16:49,electronics,95,1,3412,cash,44,0.0,adam mcclain,44,male,1,95
7639.0,2020-12-22 23:30:34,clothing,122,1,2899,credit card,42,0.0,jessica lewis,42,female,0,122
14456.0,2022-07-05 21:25:22,home,449,5,3929,credit card,30,0.0,melissa harrell,30,female,0,2245
43838.0,2023-09-04 17:19:18,electronics,419,1,497,paypal,53,0.0,bruce kim,53,male,0,419
12014.0,2022-02-22 08:16:41,home,374,4,2712,credit card,23,1.0,samantha schmidt,23,male,0,1496
10077.0,2023-08-22 13:41:40,home,44,2,2637,cash,46,1.0,gabriel stevenson,46,female,0,88
17539.0,2021-03-14 11:54:17,clothing,378,4,3558,credit card,36,0.0,taylor lloyd,36,male,0,1512
14800.0,2022-12-05 06:15:57,clothing,183,5,802,credit card,53,0.0,david brown,53,male,0,915
25266.0,2023-08-13 22:40:31,clothing,59,2,2976,cash,27,0.0,max moore,27,male,0,118
21280.0,2023-07-10 14:27:09,home,384,5,1744,crypto,20,0.0,jessica edwards,20,male,0,1920
4481.0,2020-09-09 19:28:01,clothing,357,4,2342,crypto,22,1.0,jennifer hess,22,female,1,1428
26640.0,2021-08-26 19:27:00,home,334,5,425,paypal,70,0.0,susan pennington,70,male,0,1670
11410.0,2021-10-30 13:38:25,books,237,5,1673,paypal,68,1.0,jose may,68,female,0,1185
45821.0,2022-04-01 17:27:09,clothing,398,2,1717,crypto,30,1.0,michael bishop,30,female,0,796
16030.0,2020-11-17 00:11:32,electronics,118,2,4915,paypal,61,1.0,kevin adams,61,female,0,236
17006.0,2020-12-11 04:53:57,books,74,3,3223,cash,40,1.0,michelle clark,40,female,0,222
35696.0,2020-05-14 04:15:02,home,22,4,3609,paypal,63,0.0,aimee johnson,63,female,0,88
48138.0,2022-10-27 12:59:33,books,49,1,3734,credit card,45,1.0,gabriel brooks,45,male,0,49
32704.0,2022-05-06 11:55:03,electronics,49,4,2948,cash,39,0.0,leslie miller,39,male,0,196
41016.0,2020-07-25 10:35:54,books,385,5,4103,paypal,70,0.0,erika crosby,70,male,0,1925
3521.0,2021-03-18 23:46:01,clothing,100,3,2059,credit card,19,0.0,darryl tucker,19,female,1,300
14341.0,2022-01-06 13:32:02,home,462,4,1157,credit card,64,0.0,deborah mcneil,64,female,0,1848
35071.0,2023-02-20 01:06:11,home,129,3,782,cash,18,1.0,kristy day,18,female,0,387
37861.0,2020-02-15 04:41:57,clothing,123,5,4759,credit card,31,0.0,melanie reyes,31,female,0,615
6685.0,2022-10-15 00:32:41,clothing,236,5,3853,cash,27,0.0,marc stevens,27,male,0,1180
42247.0,2021-09-25 01:20:02,clothing,218,1,4132,credit card,23,0.0,william jones,23,male,1,218
8872.0,2023-08-27 16:13:46,books,247,4,306,credit card,48,0.0,patrick sosa,48,male,0,988
25683.0,2021-05-30 15:09:08,books,378,2,5122,paypal,25,1.0,sabrina peck,25,female,1,756
34180.0,2020-11-14 03:26:37,books,456,1,3986,credit card,30,0.0,ashley scott,30,female,0,456
17058.0,2020-11-05 16:59:12,electronics,221,5,3658,credit card,58,0.0,kathy smith,58,female,0,1105
44352.0,2022-01-18 00:29:50,clothing,110,3,2529,paypal,26,1.0,timothy lewis,26,female,0,330
32604.0,2020-10-22 16:34:23,books,463,5,670,paypal,45,1.0,jason mitchell,45,female,0,2315
36489.0,2023-02-19 16:52:58,books,74,1,4790,paypal,41,0.0,alex perkins,41,male,0,74
6930.0,2023-02-24 22:29:53,books,483,2,1232,credit card,35,1.0,karen riley,35,male,0,966
695.0,2021-09-30 01:15:23,books,232,5,1059,credit card,18,0.0,oscar nelson,18,male,0,1160
35070.0,2022-12-14 09:39:21,books,51,1,3382,credit card,39,0.0,kaitlyn lynch,39,female,0,51
23870.0,2022-01-31 08:18:05,clothing,292,5,5317,crypto,65,0.0,bryan kim,65,male,0,1460
32553.0,2021-11-08 07:34:28,home,430,4,543,crypto,39,0.0,duane moran,39,male,0,1720
12977.0,2021-09-12 09:39:34,home,439,3,4123,paypal,25,1.0,brady lopez,25,female,0,1317
12983.0,2020-05-07 02:41:00,electronics,45,2,2432,cash,56,1.0,tiffany rhodes,56,female,0,90
19275.0,2020-06-14 20:09:06,books,302,4,4580,cash,63,1.0,jason martin,63,female,0,1208
16592.0,2022-07-14 10:44:02,clothing,377,1,1003,credit card,26,1.0,jeremiah porter,26,female,0,377
36011.0,2023-02-25 15:13:14,clothing,391,1,3393,paypal,19,1.0,jay clark,19,female,0,391
21059.0,2021-04-24 17:20:41,books,288,3,2684,credit card,38,1.0,stephen clark,38,male,0,864
19991.0,2022-10-28 10:24:01,books,35,3,2645,credit card,50,1.0,mrs. alexandra walker,50,male,0,105
42298.0,2020-12-28 18:27:31,books,194,3,4435,credit card,68,0.0,brandon roman,68,female,0,582
47986.0,2022-02-07 16:40:05,clothing,484,1,2157,cash,60,0.0,ronald haas,60,female,0,484
26830.0,2020-02-11 07:10:53,home,470,4,1573,paypal,26,0.0,john mcintyre,26,male,0,1880
44954.0,2023-06-11 14:08:02,electronics,85,4,3922,credit card,38,0.0,mary smith,38,male,0,340
43372.0,2020-04-10 23:46:32,electronics,134,4,4197,crypto,38,1.0,kristin miles,38,female,0,536
29840.0,2022-03-29 06:07:37,clothing,433,3,4792,credit card,51,1.0,cindy huff,51,male,1,1299
21413.0,2022-06-07 06:31:11,electronics,242,1,3598,crypto,57,1.0,jeffrey travis,57,male,0,242
35731.0,2022-03-15 22:04:28,clothing,190,1,4254,credit card,70,1.0,adrian burch,70,female,0,190
48560.0,2023-06-25 10:13:37,home,354,5,2515,credit card,46,0.0,allison ortiz,46,female,0,1770
39.0,2020-12-05 09:54:08,home,129,5,826,paypal,43,0.0,joshua johnson,43,male,0,645
40452.0,2021-07-02 23:57:52,home,175,4,546,crypto,39,0.0,james ayers,39,female,0,700
9233.0,2021-04-02 02:01:05,books,332,2,1944,paypal,53,0.0,jack scott,53,male,0,664
48724.0,2023-06-14 21:13:48,books,85,3,1596,paypal,38,1.0,david mclaughlin,38,male,0,255
3830.0,2022-12-12 14:17:14,home,447,5,1803,credit card,44,0.0,eric ryan,44,female,0,2235
65.0,2023-04-02 03:59:51,books,77,1,3744,crypto,51,1.0,anthony mcmillan,51,female,0,77
11078.0,2021-10-18 17:13:22,electronics,265,1,4738,paypal,32,0.0,mr. randy jackson,32,male,0,265
29258.0,2021-10-18 21:39:35,home,325,4,3114,credit card,27,0.0,erica powell,27,male,0,1300
19504.0,2021-10-03 02:51:07,electronics,466,4,2059,credit card,24,0.0,sandra pena,24,male,0,1864
43083.0,2023-07-19 14:04:27,home,27,5,1215,paypal,35,1.0,erica walker,35,male,0,135
6430.0,2020-05-22 18:02:58,home,42,2,4267,cash,58,0.0,richard hunter,58,male,0,84
30977.0,2020-12-28 12:24:28,clothing,431,3,2916,credit card,23,1.0,cynthia turner,23,female,1,1293
16522.0,2022-12-13 03:13:53,clothing,335,4,5029,paypal,65,1.0,anita flynn,65,female,0,1340
1938.0,2020-04-08 14:08:43,electronics,385,1,297,crypto,51,1.0,nicholas simmons,51,male,0,385
15734.0,2022-05-07 19:06:02,clothing,38,2,5289,credit card,65,0.0,katrina campbell,65,female,0,76
38619.0,2022-06-09 01:30:04,electronics,261,2,1809,credit card,30,0.0,sara tran,30,male,1,522
20665.0,2021-04-18 19:35:57,electronics,252,1,3683,paypal,46,1.0,kathryn boone,46,female,1,252
23024.0,2020-10-06 13:34:21,books,116,3,5260,credit card,61,1.0,michele ramos,61,female,0,348
10279.0,2023-05-10 04:37:06,clothing,363,3,378,cash,25,1.0,bradley waters jr.,25,male,0,1089
29626.0,2023-03-18 06:44:32,books,253,4,992,credit card,47,0.0,dr. jack douglas jr.,47,female,0,1012
42990.0,2023-08-29 20:55:12,books,81,4,401,credit card,60,1.0,theresa vazquez,60,male,0,324
25615.0,2021-01-25 03:44:08,electronics,176,4,2991,paypal,31,0.0,katrina wilson,31,male,0,704
10985.0,2022-02-02 01:20:38,clothing,288,3,2939,paypal,23,0.0,roy simon,23,male,0,864
3944.0,2020-11-10 17:30:37,books,94,1,2591,paypal,23,0.0,jose krueger,23,male,0,94
35025.0,2023-03-22 17:22:05,clothing,390,3,3990,credit card,64,1.0,michael white,64,male,0,1170
29770.0,2023-03-13 11:41:25,electronics,52,1,3736,paypal,26,0.0,benjamin robinson,26,male,1,52
30601.0,2021-01-06 17:58:25,clothing,42,5,3645,credit card,30,1.0,leslie cox,30,female,0,210
